x, y
,
N,mkm
1651,-12.18773
1652,-13.41638
1653,-13.23352
1654,-13.05195
1655,-13.35552
1656,-13.67261
1657,-14.04917
1658,-14.54902
1659,-15.17981
1660,-15.21499
1661,-15.15723
1662,-15.03902
1663,-14.9055
1664,-14.82792
1665,-14.83094
1666,-14.87127
1667,-14.60813
1668,-14.31222
1669,-14.04217
1670,-13.81048
1671,-13.6087
1672,-13.41233
1673,-13.31882
1674,-13.26264
1675,-13.24186
1676,-13.05239
1677,-13.08908
1678,-13.14322
1679,-13.15277
1680,-13.12078
1681,-13.07062
1682,-13.01446
1683,-12.9536
1684,-12.93196
1685,-13.43272
1686,-13.97104
1687,-14.80169
1688,-15.5752
1689,-16.28514
1690,-16.84043
1691,-17.48433
1692,-18.16793
1693,-18.89196
1694,-19.79658
1695,-20.6938
1696,-21.48224
1697,-21.96586
1698,-22.44617
1699,-22.88171
1700,-23.17791
1701,-23.24064
1702,-23.24838
1703,-23.23271
1704,-23.23579
1705,-23.15156
1706,-22.9747
1707,-22.88638
1708,-22.85473
1709,-22.90896
1710,-22.93992
1711,-22.90355
1712,-22.80075
1713,-22.65483
1714,-22.35201
1715,-22.13998
1716,-21.96535
1717,-21.83705
1718,-21.86205
1719,-21.53144
1720,-21.08646
1721,-20.53861
1722,-19.98378
1723,-19.51042
1724,-19.01839
1725,-19.24118
1726,-19.43567
1727,-19.54053
1728,-19.47598
1729,-18.96399
1730,-18.66926
1731,-18.43508
1732,-18.29667
1733,-18.33534
1734,-18.49731
